C,filename,url,atom_count,valid,reason,bytes,sha256
48,C48-Cs-142.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-142.xyz,48,1,OK,2920,e59612187a3c96058af7a44739f0c3f3ce2110f85a9e5b27b703ad5d98e1e9fb
48,C48-Cs-148.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-148.xyz,48,1,OK,2920,c0094180d45af992212d65bee1f39b5f3164a1dd305f52749c926bf50f4b211b
48,C48-Cs-168.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-168.xyz,48,1,OK,2920,79dd735adfc1d9c6326aa2cf931b9ae6a701852d337fefcc00520279c5192d30
48,C48-Cs-184.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-184.xyz,48,1,OK,2920,6c4557d295edf8e20c555b03fd79d2bb7f19ea0d142afaf6e757525f85cdf8c8
48,C48-Cs-187.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-187.xyz,48,1,OK,2920,4b09deb6b0abd44c75f0c86a10694f5d087480acf1e756c2239cdba430430337
48,C48-Cs-197.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-197.xyz,48,1,OK,2920,991f4513c06609c98f8c2bf12017a7bc2b8441dba4fb71c03aa8d8dae9685802
48,C48-Cs-31.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-31.xyz,48,1,OK,2920,d63787fe0db86cca0cdc1a0e3693595acc7b67d7753e227e4522aa7e57cb84b0
48,C48-Cs-39.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-39.xyz,48,1,OK,2920,2a7d2de9a73bca9fc21fc63fb3dcd3206fd9e5896c65085974b399825566e3f2
48,C48-Cs-4.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-4.xyz,48,1,OK,2920,ca0934ac2ceb667cbe526ee7950a26ed647d86084f7dcd92953566b7e4dc34d1
48,C48-Cs-62.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-62.xyz,48,1,OK,2920,0c0a961a79dd02e2e543bff2cc7a5eb315a4d20668e013d861d57f3715e2e498
48,C48-Cs-74.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-74.xyz,48,1,OK,2920,19704a0d3f49d503a1f566d9e0c68b97048bc9a3ff26084ca7d46218c5c88afe
48,C48-Cs-75.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-75.xyz,48,1,OK,2920,51d995e6e100429c20032df04d3c913920a8eaa2d9259e559b3fc8901e50a440
48,C48-Cs-89.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-89.xyz,48,1,OK,2920,069a8a8a5013318dbe858f846ef73582e63ed3e4a24c463581497dd344db4550
48,C48-Cs-96.xyz,https://nanotube.msu.edu/fullerene/C48/C48-Cs-96.xyz,48,1,OK,2920,d9de5534c526c4a7cc3251e11f9b05cf8e02a8cad439172b53eaed69f82b9903
48,C48-D2-144.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2-144.xyz,48,1,OK,2920,0f16f5d42740543f1a2b5a66688b48b416e23c1e575f8964d90a70afc8ad070f
48,C48-D2-16.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2-16.xyz,48,1,OK,2920,a5258db89828a63ef015518f0257d335df0bf076bf5efd283ec174d48201062f
48,C48-D2-169.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2-169.xyz,48,1,OK,2920,9ee43b738a83bae0e6b4e0c273836e687d7929122f9e4ebf7570808943b59b7b
48,C48-D2-198.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2-198.xyz,48,1,OK,2920,3173b4f418e1f53a06aaa10c64afa6de44391243d2a407fe716f146abcd105b6
48,C48-D2-2.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2-2.xyz,48,1,OK,2920,081918b2c73dfce5264dd5b625d0de10c6552c341cf3b45d44027088e7d245be
48,C48-D2h-15.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2h-15.xyz,48,1,OK,2920,3d0268eb4361ce1bcf7b8739171b22634f390333f68fd0baa5ee614c9b57151c
48,C48-D2h-41.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D2h-41.xyz,48,1,OK,2920,b287fa785cc36ad819e5965f3c555b39c531c4de6482c9c7a8db03e828402db9
48,C48-D3-188.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D3-188.xyz,48,1,OK,2920,eab083be72bfd9d5e6880435069a088e4f40fdf9a2cf06d1c0eab6855ccaf817
48,C48-D6d-186.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D6d-186.xyz,48,1,OK,2920,4549acaf7026ed6fc77d57739a132aa58547c68c0d0c2eba25c1e9ed133af3d7
48,C48-D6d-189.xyz,https://nanotube.msu.edu/fullerene/C48/C48-D6d-189.xyz,48,1,OK,2920,283113650fd9bb3d1ecf1f839f3430acfe6cad4a1762c9d2b7e97566f33677b7
50,C50-C1-10.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-10.xyz,50,1,OK,3038,26ef36a116111d8ed58c22201fbdcf467fafb1cb1f45384d8012cc1e67c0f8f8
50,C50-C1-101.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-101.xyz,50,1,OK,3038,5619c1727728f43642f36ae7714aaf270d69506240b719831c95878b4a05582b
50,C50-C1-102.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-102.xyz,50,1,OK,3038,7fa73f15e1fdb85b35b87580fdfd25f92c0f684db60746058516812369a4c2ce
50,C50-C1-103.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-103.xyz,50,1,OK,3038,4090e5bd8e9b9e9e1fc638dfc805c892530da2d07881adbe4e24c50f5665ff1c
50,C50-C1-104.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-104.xyz,50,1,OK,3038,3196790fb3468e7334a8f80dab92d20907b126a1efcf04b2d5db79dafe593530
50,C50-C1-105.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-105.xyz,50,1,OK,3038,13ee016d04b4fb48d7e33ff989d7041ba8383abc4926ac1f275c876e750b3a37
50,C50-C1-106.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-106.xyz,50,1,OK,3038,54146380d583bc85bc158652706ca2cf657e7af0e5d1ddd3e0759f1336535e78
50,C50-C1-107.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-107.xyz,50,1,OK,3038,387ec4c61a06acba9c69c2387fb2a66d4ccb743e1b6a2513dfeec141daaf7708
50,C50-C1-109.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-109.xyz,50,1,OK,3038,3d872b1041dc5baf49322ecaece80d48cc72bd45e8eac6a6305ae713cc045aa1
50,C50-C1-11.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-11.xyz,50,1,OK,3038,5ca51adb94d13ad3115d5ad27182ee64d9b25cb682fb4a17c5c0fb7d487b3484
50,C50-C1-110.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-110.xyz,50,1,OK,3038,bdc011754e001abad201de6a10ab3b55313aa3150ae7728c8fc2910c191dea01
50,C50-C1-111.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-111.xyz,50,1,OK,3038,8b0a646f4624bbdfa198fe23eca0ab636b7e35672c6d04ab2e728e647370ae37
50,C50-C1-112.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-112.xyz,50,1,OK,3038,c25ae6075f10030acc3d6f25e2ce4af83c88a1a1eb0bcf43c0de9a3c17bbb912
50,C50-C1-113.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-113.xyz,50,1,OK,3038,0f29e0feaffad10aad9c0717d24449b9b47a836aca7f82073bc0bf947f4a841b
50,C50-C1-114.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-114.xyz,50,1,OK,3038,45f15be2a29f7ad8ed15db31554cd5553b940de5ee548cc80a5a7d7c5086d671
50,C50-C1-115.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-115.xyz,50,1,OK,3038,834659bc007a6951f1cd368f1ed2ae0d8c34ac4ae1fa346603073874bb513ecb
50,C50-C1-117.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-117.xyz,50,1,OK,3038,9ceeef388994b7ae2c3ee54dde5a8aa2f495fcb99524b41bc99d1cf05bc03db0
50,C50-C1-118.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-118.xyz,50,1,OK,3038,8d0aef36eaa0a9ed37df70f9c139a99512a805f08be01cf956bf17246b6c0f74
50,C50-C1-119.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-119.xyz,50,1,OK,3038,6e92279cac0245441a87eeb51ed0da825cd5773646b10fa376b5791771726fe2
50,C50-C1-12.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-12.xyz,50,1,OK,3038,1ad8d450905fa4002ced730d541080df0492d0d328fc79f600d88add50896451
50,C50-C1-120.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-120.xyz,50,1,OK,3038,612b2889b06033ff346e57dcd87651c511c8af3fba7ab660d0b22fdead8d60fc
50,C50-C1-121.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-121.xyz,50,1,OK,3038,1237e61845eac6e203b552e1d5ce034a145b57f3bdf4bc79723ff585f5bcd5eb
50,C50-C1-122.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-122.xyz,50,1,OK,3038,7a8b818a7ab0b46291c7df6943e8801fe975a5c228a090a2bcbd3f6528a62dcb
50,C50-C1-123.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-123.xyz,50,1,OK,3038,8feecaf4a51126097734e622686fcef76b6b0fecbb5c04b0f4d2257c4d449413
50,C50-C1-124.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-124.xyz,50,1,OK,3038,8e47f36bd9cf75b888effcf065c09c02819edbe87b9e5826385f9c586bf57b32
50,C50-C1-126.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-126.xyz,50,1,OK,3038,533642b3dc4f21b2b1df0ee87a340688af43a02cbe2b9c0b4252d6afc8dcd09a
50,C50-C1-127.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-127.xyz,50,1,OK,3038,6f34d3e5d2a05dd77b71c6533248db60a34511cf083627a0bb71a1f1c58d04ce
50,C50-C1-128.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-128.xyz,50,1,OK,3038,a3e50eebd7df00fb0aa0462f19dda1d2ef3c462322aae80a9039d41ff5518774
50,C50-C1-129.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-129.xyz,50,1,OK,3038,60d82820b4c261d7b66523256f85dca9e8e1a954040e08356e2dc4b3b4c41880
50,C50-C1-130.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-130.xyz,50,1,OK,3038,20a0712fd7d593d584edffdb51a5711e72605402657fe440a5f9a6a86c5d38aa
50,C50-C1-131.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-131.xyz,50,1,OK,3038,065723d34c26a6c6c05f99ac0f39e45989e77977067dadcd2a6593c1e99874ae
50,C50-C1-132.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-132.xyz,50,1,OK,3038,0387778960f991cac2acaa9b96428083ed60326317e0eaacdeef912966667974
50,C50-C1-133.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-133.xyz,50,1,OK,3038,63684c3e6050e2b9734377e8e81fb3e9b9ab8362feef955468e29ac8bd295950
50,C50-C1-134.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-134.xyz,50,1,OK,3038,469352d0047b88e8aa0b30c15329a9fe33b19a4780673566303ac94285915881
50,C50-C1-135.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-135.xyz,50,1,OK,3038,ac00195c564d6aba08a0f8698e319220095f5be9c3efe4e3566c1e74699936fd
50,C50-C1-136.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-136.xyz,50,1,OK,3038,a95e6d7eac78ccbdd6f45ab04668e01c97809444ee66cc45e764f6b96d1c1073
50,C50-C1-137.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-137.xyz,50,1,OK,3038,d4b61a63a835e8f4ebb62a3889eebb70b1974765f8da449ad264ac32109014ee
50,C50-C1-139.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-139.xyz,50,1,OK,3038,899fb47a660090dde426bf73a85267196e3dc9cf3c3bd35a166f18a8c2bf12c5
50,C50-C1-14.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-14.xyz,50,1,OK,3038,cb8f25c24f707e2b30e708444ea6f24e333b3469f1d6e6a77377432efe774a1d
50,C50-C1-140.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-140.xyz,50,1,OK,3038,03b7a94e26877d2b6d5ea585c2c95f1ac3ca8e2771fb59c463890bdcecf907ed
50,C50-C1-141.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-141.xyz,50,1,OK,3038,3a04bd4a70ab2e56bf5649c2b64716715f83d2fb2069702c8d17036d3bda3a4d
50,C50-C1-142.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-142.xyz,50,1,OK,3038,f2ff9be0378050924c1f39c26825a92f214f3075a70a222fc7c5fa6a64806ad6
50,C50-C1-143.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-143.xyz,50,1,OK,3038,98058d8941f25944867f20a5a1b4a5bf9cc92b9bab15b897156c29ad911033fc
50,C50-C1-144.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-144.xyz,50,1,OK,3038,ad6089cc57172a559472ffd886a831ee6a981e9f0c1e6da8a77447c1f671201c
50,C50-C1-145.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-145.xyz,50,1,OK,3038,f59b8774831bc85075caca91d98237f5e25c052888045f6c2e4845eb7fb8474b
50,C50-C1-146.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-146.xyz,50,1,OK,3038,e4ba84c0669115a706cf70a00fafba41e870a92f117fccc58881829e39900934
50,C50-C1-147.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-147.xyz,50,1,OK,3038,6e076555498b59e4284b43610ded1efbd28403a910a49f8e2cce52b3f44c1342
50,C50-C1-148.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-148.xyz,50,1,OK,3038,573745d9166fbc94383e459ae073fcd6bdeb986468041cc5ca86ea2992b50907
50,C50-C1-149.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-149.xyz,50,1,OK,3038,ef17de2413c00d3fc168f7644da3774123dd04c416d63c6db0efcfb5b24a092a
50,C50-C1-15.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-15.xyz,50,1,OK,3038,b45cbad2c6623a3a5429b130c0164cb23112623417ade533fa338e410f44060e
50,C50-C1-150.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-150.xyz,50,1,OK,3038,665ab85c9e3971d1ddf0c4696873897a1b3be253f6001ca5b01e2702d583c164
50,C50-C1-151.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-151.xyz,50,1,OK,3038,9745695b99ab2ec01ad61c7cb01b9f2edb40fd88cf4f67383c61c8b0a3fa54bd
50,C50-C1-152.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-152.xyz,50,1,OK,3038,ccba6618e905df15bbcfc4723e3cf5ad8004d6465be70c31635cd926aa9df1e9
50,C50-C1-153.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-153.xyz,50,1,OK,3038,2212afaf6b83057445f0c99ac0b4fa864a6927172aa6ab2cdb0d4b61a693735c
50,C50-C1-154.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-154.xyz,50,1,OK,3038,0aa048d945d7a2d3b4f1146e2e214bc45e603aba91b1c112208f682a3fc3bd22
50,C50-C1-155.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-155.xyz,50,1,OK,3038,4c8ac7a9e6048438198d5ba64719ccd3b195b57af8f70c10c7154794c0e289b7
50,C50-C1-159.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-159.xyz,50,1,OK,3038,59485ce6384df312e1f060966897e941d95a2d95ce74bfe670cb3b1b593f4b1a
50,C50-C1-16.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-16.xyz,50,1,OK,3038,4257637a450201bf452cbf105869d8d24296bba5af980ac1b3ddbfe6d0f21abc
50,C50-C1-160.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-160.xyz,50,1,OK,3038,6db76464174f3b6a4bd897cf9cc28f363df4e61019f613965f8fe8f3591d7902
50,C50-C1-161.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-161.xyz,50,1,OK,3038,c0f5895010d90b83ca0a79d60af8d5920a40a5751027a4322ff87334a81a87c0
50,C50-C1-163.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-163.xyz,50,1,OK,3038,07640df4821939d39db2bccfd037e135c9cb0a678a3080752693648b81c92586
50,C50-C1-164.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-164.xyz,50,1,OK,3038,32e15a4275d8b1b97654fb23b7feab94d216e393048802916984099e706b529d
50,C50-C1-165.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-165.xyz,50,1,OK,3038,83937f02102c610daa28d3a4d6026ed671de122877a8994eb8037875d1816111
50,C50-C1-166.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-166.xyz,50,1,OK,3038,40771a1d5159f0e45bc3bea7829264c489c883dae49f01752c86bf09d21c099a
50,C50-C1-169.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-169.xyz,50,1,OK,3038,12b8008db6dcfaa3af8c053539e37be061d35743e896c0ed69068569ec933689
50,C50-C1-17.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-17.xyz,50,1,OK,3038,09982cbdc5b31e14e6a56395fd7f37e0295d2e0037c064f7a31b06f950246918
50,C50-C1-170.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-170.xyz,50,1,OK,3038,85a5c786cf23901d80b66aaa659c1f4d5e94a6a371cc87674807b146179a4672
50,C50-C1-171.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-171.xyz,50,1,OK,3038,fda83e6d4b275478ebe4082d2c7c95cc5fba1a409af62a71a4901856de2645a5
50,C50-C1-172.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-172.xyz,50,1,OK,3038,9ae5cf69e0e73b40f4c83c773f4f8a806d1bf1346ad8317ce5eee0635d8515d9
50,C50-C1-173.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-173.xyz,50,1,OK,3038,76d88e3015021a40de42cb84575318e769d479e7a6952cce4d9d96ffd6c41894
50,C50-C1-174.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-174.xyz,50,1,OK,3038,812eddf6c95cc39b193f3665453bf531f4d3180fe773e969aa99e327c99ded1f
50,C50-C1-176.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-176.xyz,50,1,OK,3038,280372a5ce027c6e9232148b106d0eb34c4c5ece3cd809ec0c6a0331b0ce016c
50,C50-C1-177.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-177.xyz,50,1,OK,3038,3dc8680c14edfcef2012e89b121e5a491d55d0c097423a65e7cfeb28767837f0
50,C50-C1-178.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-178.xyz,50,1,OK,3038,bb41085f558083d2d08f24cc09ce97528252030b25602e0655214ed6f97bda4e
50,C50-C1-182.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-182.xyz,50,1,OK,3038,25b2c207405c58a7288b4fcd826af3cf2c652164ae31023c33bd72063dbbb8f5
50,C50-C1-183.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-183.xyz,50,1,OK,3038,e1c95a69e3416d701f35a0e3a0a579bb8a95179402c46ee1ab1ca911d6df4bb4
50,C50-C1-184.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-184.xyz,50,1,OK,3038,b4516803f6a5d40b336ba49881b782f9904625fadc92e94327c51ef396ec324d
50,C50-C1-186.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-186.xyz,50,1,OK,3038,8a79d52fb6f5b4938f5d80f9d554aa01f4a45a112b0f1faf81a6de12d863ffa0
50,C50-C1-187.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-187.xyz,50,1,OK,3038,1dc4ed846a5a7da0e9c7b349058e96608e10658612f1baaf19a3cd41c636ec4b
50,C50-C1-188.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-188.xyz,50,1,OK,3038,4846fa32f8f22707638b045c6b6cb3da106eae2aa4f0599b93fdeed7802a6695
50,C50-C1-189.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-189.xyz,50,1,OK,3038,c70e0e3e1b018f4c94da474fa384543fbe0c9e14f956c7ab4287b344d725d14f
50,C50-C1-19.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-19.xyz,50,1,OK,3038,b9e4aa69fe3f3871e3afcc124403f6a01965fed6d9ee8fc334ee29ed36aebc4d
50,C50-C1-190.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-190.xyz,50,1,OK,3038,a6167a491adbb6caba20e4b578410054c4275c08828c21f21851f56d7efff394
50,C50-C1-191.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-191.xyz,50,1,OK,3038,6c131d834d054883654d898fe9fcaf9b745572dd47f0ef42c17aa522ebace797
50,C50-C1-192.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-192.xyz,50,1,OK,3038,883b66cf76e47000ac86f250155b547f6235afbf45fe14bb12fec851a48aeb91
50,C50-C1-193.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-193.xyz,50,1,OK,3038,878d0249b119ddb3066b84164e6eb3459b201c3afa6f79fafb25f1f83f8340b7
50,C50-C1-194.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-194.xyz,50,1,OK,3038,b46d90d842127df20829fa26e637b0d2c347d57fa5ab56ed09f8c6c876783ce4
50,C50-C1-195.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-195.xyz,50,1,OK,3038,d4d5e93dd5c0c70890e3a5640aff161d9f6c6a19fe7ced7f51041d10a0d70e28
50,C50-C1-196.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-196.xyz,50,1,OK,3038,6af029f570fb8dd30ccd36af25f65f343818c0a5ffd3ba35d25169e49972b827
50,C50-C1-197.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-197.xyz,50,1,OK,3038,dce1a36bdb5701469652d0ef1f14d61c217d8abb67717ea6bd9fc98117e1881d
50,C50-C1-198.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-198.xyz,50,1,OK,3038,b25d495b76ee3be9c9d4b35787d8b733150edd6c7e6f81d341d2902ea8453999
50,C50-C1-199.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-199.xyz,50,1,OK,3038,5915a28e2bd2bd08dac74152989fb6cba2420f149c722f7f4d0e1c075a084b41
50,C50-C1-20.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-20.xyz,50,1,OK,3038,b179a02e8a3e8eb0fad1697bb6664a594bed640f78f8131a7e631b9e8b3ce622
50,C50-C1-200.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-200.xyz,50,1,OK,3038,a45ecc100d92dc659086fc5c8e68576caefeb6e8a070158947fb57fbac143a09
50,C50-C1-201.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-201.xyz,50,1,OK,3038,3a4f3ee4dc09ace2c512c5a60152cbd409f0a47dcc5c48c5546a54230f64bc35
50,C50-C1-202.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-202.xyz,50,1,OK,3038,b4143cd1d1de01e2e11e1076bd62e4fbb128d4b46d6b24fbc204a47e0346eba8
50,C50-C1-204.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-204.xyz,50,1,OK,3038,abfe0c20cbf455ab9d6e5956c6d68446363f7caa36ebb53d3160ce83c6f2acf4
50,C50-C1-209.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-209.xyz,50,1,OK,3038,6b8e1cb8a70b883e8df521bbb666f42d4ca329ee32bea9397b5b5da03692245e
50,C50-C1-21.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-21.xyz,50,1,OK,3038,224af90e20eb998f7ff3374362932e1316c6898ecf20b1ab2630fa74d37f8aaf
50,C50-C1-211.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-211.xyz,50,1,OK,3038,80e9af833674c71277610979a485aef877fc5f23529122186c458133377d9650
50,C50-C1-212.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-212.xyz,50,1,OK,3038,b80fcf7eeaa2953b59bda4d23ccb3586cb6be6086da94d8f99e06ef8a398e071
50,C50-C1-213.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-213.xyz,50,1,OK,3038,e8dd54da3a00b12d2a764f74290f055c1e6f0f8df061aeab9fdab6e65c951fd2
50,C50-C1-215.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-215.xyz,50,1,OK,3038,1612afe11b0fa27ce4c3241f60f6df7469fd0470a1362bd22322838830c2f50b
50,C50-C1-216.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-216.xyz,50,1,OK,3038,c24f7edc0f865d27e84b425f41d1f2076adf5cb0a877495517031b801ce27ce5
50,C50-C1-217.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-217.xyz,50,1,OK,3038,d9bd6917f8042c3dead4cea45fd1a1e5b9f3a5efb0a143ed05b538ce65944c07
50,C50-C1-218.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-218.xyz,50,1,OK,3038,f3cb17ee4c2a99ad6c0b289ec9f147aefc7e7304befe7e2c87d4385891955f0d
50,C50-C1-219.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-219.xyz,50,1,OK,3038,f81f46dfb321c648cfed98d7d96459f69c2c76afaa5a3dfad885ffdf6973ce69
50,C50-C1-22.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-22.xyz,50,1,OK,3038,9403fdf51765ec86213905fa94228d6f77b4ae84161ffe1f975030f0918ca59f
50,C50-C1-220.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-220.xyz,50,1,OK,3038,d2d37f3012d2d56a29aea0560c39949d1379285c6361bfc8dc7f9c7a1bd7185f
50,C50-C1-221.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-221.xyz,50,1,OK,3038,d6877ac64e6e97122e884298f5ef351ad087f322b3e36917e2759e72f939aa7d
50,C50-C1-222.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-222.xyz,50,1,OK,3038,5f5ee6ccaa2b8e8902ccb03d20e2a2b7d06f68c1b28b1892f34243be5636d190
50,C50-C1-223.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-223.xyz,50,1,OK,3038,5f4780a1fab17c8ff9df1b850c601c407124afa3fa21c6edd69642c1a5e79924
50,C50-C1-224.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-224.xyz,50,1,OK,3038,ac0d5f82c86e686420641d816d7c35ed30aa735e9911f2c19b20df42639894b5
50,C50-C1-225.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-225.xyz,50,1,OK,3038,c51626d0e57310afdcc886434fc27d52b2f9ff82dfa21594ac19319512e550a9
50,C50-C1-227.xyz,https://nanotube.msu.edu/fullerene/C50/C50-C1-227.xyz,50,1,OK,3038,b648f8365c74e41c3d98976a5207b96de035e08e1cb2de18d4bc17d95b0c1bda
